Portal;Barrio;Tipo;Titulo;Precio;Expensas;Direccion;Metros_Totales;Ambientes;Dormitorios;Baños;URL;Bajo_Precio;Cocheras;Etiqueta_Destacado;Porcentaje_Rebaja
zonaprop;belgrano;Departamento;Excelente Torre en muy buena ubicación, Zabala y Villanueva, subte, tren, colectivos, todo cerca. Piso 11 lateral vista, muy luminoso, Living-comedor a balcón chico, amplio dormitorio con placard, cocina con lavadero incorporado y baño completo, Servicios centrales vigilancia 24 apto profesional;650000;180000;Excelente Torre en muy buena ubicación, Zabala y Villanueva, subte, tren, colectivos, todo cerca. Piso 11 lateral vista, muy luminoso, Living;39;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-excelente-2-ambientes-apto-prof-luminosos-46627284.html?n_src=Listado&n_pills=Encargado&n_pg=2&n_pos=27;False;;;
zonaprop;belgrano;Departamento;Hermoso y muy bien divino monoambiente. Balcón corrido al frente. Todo luz y sol. Apto profesional o vivienda. Recién pintado. Aire acondicionado Split. Ubicación de privilegio, frente a Barrancas de Belgrano. A pasos Av Del Libertador. Cocina kitchinette y baño completo. Cerca a Universidad Di Tella. Las expensas incluyen aysa. Pata agendar entrevista comunicarse telef con inmobiliaria ariel: 011 Ver datos / Ver datos;470000;202000;José Hernández 1600;39;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-de-39-m-con-1-dormitorio-en-alquiler-en-58134495.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=2&n_pos=28;False;;;
zonaprop;belgrano;Departamento;Alquiler dos ambientes en la calles sucre Y amenabar, piso 2, lateral con balcon frances, luminoso, superficie 45M2, cocina separada con alacena Y bajo mesada, lavadero incorporado, cocina A gas con cuatro hornallas Y horno A gas, living con pisos de madera, aire acondicionado frio calor, dormitorio amplio con placar, baño con mampara Y sanitarios nuevos, vanitory, A una cuadra de av cabildo, cerquita del metrobus Y el subte D, muy buena comunicacion A toda la ciudad.;680000;170000;MCAL. GRAL. ANTONIO SUCRE 2557;45;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-dos-ambientes-56287650.html?n_src=Listado&n_pills=Lavadero&n_pg=2&n_pos=29;False;;;
zonaprop;belgrano;Departamento;Se alquila hermoso depto. En Av. Cabildo al 2600, en pleno corazón del barrio de Belgrano. Zona totalmente estratégica, rodeada de múltiples medios de transporte, muchísimas líneas de colectivos, comercios, y a pocos metros del Subte D (Estación Congreso de Tucumán). La planta es super luminosa, cuenta con balcón corrido al contra frente. Tiene 2 dormitorios, cocina, lavadero con ventana, 1 baño completo. Pisos de parque. El edificio esta en perfecto estado de conservación, cuenta con 2 ascensores, y rampa para acceso en hall de entrada!! Vale la pena su visita!! para mas info llamar al sr. Jonathan al Ver datosfernanda haber Ver datos mas info llamar al sr. Jonathan al Ver datosfernanda haber Ver datos 9254;750000;236000;Av. Cabildo al 2600 Belgrano Caba;65;3;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-3-ambientes-en-alquiler-en-av-cabildo-al-58339265.html?n_src=Listado&n_pills=Lavadero&n_pg=2&n_pos=30;False;;;
zonaprop;belgrano;Departamento;Departamento en alquiler en Belgrano C, . Cuenta con 1 dormitorio y 2 ambientes bien distribuidos en 40 m². Disposición al frente y orientación ne, lo que garantiza muy buena luminosidad natural. El departamento posee aire acondicionado, calefacción, cocina y living comedor, además de un balcón aterrazado para disfrutar del aire libre. El edificio ofrece amenities como pileta, solarium y sum, sumado a la seguridad y vigilancia 24 hs para tu tranquilidad. También cuenta con encargado y ascensor. Ubicado en una zona residencial y comercial de Belgrano C, con fácil acceso a transporte público y cercanía a importantes avenidas. Encontrarás una amplia variedad de comercios, servicios, instituciones educativas y espacios verdes en los alrededores. Además, la zona cuenta con vigilancia, brindando mayor seguridad a sus residentes.;650000;280000;11 de Septiembre de 1888 2628;40;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-impecable-departamento-de-40-m-sup2--con-1-dormitorio-58379351.html?n_src=Listado&n_pills=SUM&n_pg=3&n_pos=1;False;;;
zonaprop;belgrano;Departamento;Hermoso y muy bien divino monoambiente. Balcón corrido al frente. Todo luz y sol. Apto profesional o vivienda. Recién pintado. Aire acondicionado Split. Ubicación de privilegio, frente a Barrancas de Belgrano. A pasos Av Del Libertador. Cocina kitchinette y baño completo. Cerca a Universidad Di Tella. Las expensas incluyen aysa. Pata agendar entrevista comunicarse telef con inmobiliaria ariel: 011 Ver datos / Ver datos;470000;202000;José Hernández 1600;39;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-de-39-m-con-1-dormitorio-en-alquiler-en-58134495.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=3&n_pos=2;False;;;
zonaprop;belgrano;Departamento;"Dpto 2 ambientes en Belgrano. Living comedor y dormitorio con salida al balcón, piso parquet. Placard de recepcion. Luminoso, ubicado en un 5to piso con vista abierta, Cocina y lavadero independientes, con ventilación al exterior. Termotanque eléctrico. Baño completo. Red de proteccion en balcon y ventanas. Se instlará equipo de aire acondicionado frio/calor en el living. Las expensas incluyen aysa. Excelente ubicacion, todos los medios de trasnporte. Condiciones: - Un mes adelantado. - Un mes de deposito. - Garantía: Seguro de caución. - Ingresos comprobables. - No se permiten mascotas. Se deja constancia que las expensas pueden sufrir variación. - Inmueble no accesible para personas con discapacidad física- Ley 5115. ""Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes""";650000;155000;Monroe 2100;37;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-luminoso-2-amb-en-belgrano-58288189.html?n_src=Listado&n_pills=Lavadero&n_pg=3&n_pos=3;False;;;
zonaprop;belgrano;Departamento;Living comedor con piso de parquet, / balcón francés- dormitorio con doble placard- baño completo. Excelente zona Cramer y Av. Elcano. Comunicarse con B. E. I bucafusco Ver datos /Ver datos /Ver datos.;650000;153000;Av Elcano 2956 9no piso;38;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-excelente-zona.-cramer-y-elcano-2-amb.-luminoso.-56568574.html?n_src=Listado&n_pg=3&n_pos=4;False;;;
zonaprop;belgrano;Departamento;Departamento 2 ambientes con balcon en alquiler. caracteristicas: - balcon. - cocina separada. - dormitorio con placart. - living comedor. - baño completo. C. U. C. I. C. B. A., Nº de Matrícula habilitante 1457, Hector Ezequiel Cruz “Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes”.;680000;110000;Conesa 2221;35;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-2-ambientes-con-balcon-57878727.html?n_src=Listado&n_pills=Lavadero&n_pg=3&n_pos=5;False;;;
zonaprop;belgrano;Departamento;Cómodo departamento de 2 ambientes internos ubicados en Av. Cabildo entre Ugarte y Rivera. Excelente zona, frente a la estación Congreso de Tucumán. Living (ventila al exterior a través de la puerta del lavadero), dormitorio (con balcón francès al aire y luz del edificio), cocina amplia y baño completo. apto para profesional. Baño completo, cocina completa con lavadero independiente. Dormitorio con placard de 2 cuerpos. Muy buen estado general tanto del departamento como del edificio. Expensas incluyen aysa;480000;123000;Avenida Cabildo 2780;36;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-belgrano-av-cabildo-2700-1-piso-apto-profesional-58383363.html?n_src=Listado&n_pills=Lavadero&n_pg=3&n_pos=6;False;;;
zonaprop;belgrano;Departamento;Alquiler 3 ambientes al frente con balcon, superficie 48M2, cocina integrada, lavadero incorporado, calefon nuevo, alacenas Y bajo mesadas, aire acondicionado en el living, loza radiante, living de 5X3 con salida al balcon, baño completo, dormitorio de 3X3 con placard Y 2 dormitorio de 3X2, 2 con placard. Pisos de parque. Portero electrico externo E interno especial para uso profesional. Cercano A cabildo Y el subte D. Apto profesional;750000;140000;Mariscal Antonio Sucre 2683;48;3;2;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-3-ambientes-al-frente-54661751.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=3&n_pos=7;False;;;
zonaprop;belgrano;Departamento;Excelente 2 ambientes en belgrano - con balcon frances amplio living comedor con balcón francéscómodo dormitorio con placardcocina independiente con lavadero separadobaño completomuy buen estado — listo para habitarinmejorable ubicación, A 2 cuadras de av. Cabildo, con rápido acceso A múltiples medios de transportecondiciones deposito en usdseguro de caución O garantía propietariano acepta mascotasbienvende amelia claro debora vanesa fernandez claro cucicba 3236* Toda la información y medidas provistas son aproximadas y deberán ratificarse con la documentación pertinente y no compromete contractualmente a nuestra empresa. Los gastos expresados (expensas, abl, Aysa, entre otros) se refieren a la última información recabada y podrán ser revisados y confirmados a solicitud del interesado ante cualquier negociación ** Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar a los inquilinos que sean personas físicas comisiones inmobiliarias y gastos de gestoría de informes”. (Ley 5859) ** no accesible personas con movilidad reducida (ley 5115);580000;98000;Virrey Arredondo al 2400;40;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-excelente-2-ambientes-en-belgrano-con-balcon-frances-58352080.html?n_src=Listado&n_pills=Lavadero&n_pg=3&n_pos=8;False;;;
zonaprop;belgrano;Departamento;Departamento en alquiler | belgrano - Capital Federal | 2 ambientes. Al contrafrente, en buen estado, luminoso, excelente ubicación próximo a avenidas y medios de transporte. Consta de living con salida a balcón al contrafrente, dormitorio con placard, baño completo, cocina amplia. Cuenta con calefacción por estufa, agua caliente por calefón, pisos de parquet en todo el departamento. En edificio de 9 pisos, 4 departamentos por piso, 1 ascensor. Apto Discapacitados: no. Código oppel: 942. Las especificaciones y medidas son informativas y aproximadas. No se incluyen: mobiliarios, artefactos eléctricos, luminarias o de aire. Oppel S. A. Mariano Oppel M. 468 F. 19 L. 1 - cucicba. reforma ley 2340 La reforma a la ley 2340 nos obliga entre otras cosas a comunicarle al público su alcance, conforme luce en esta descripción. Respetamos la ley y también nuestro derecho a manifestar el profundo desacuerdo contra una norma arbitraria e inconstitucional. Defenderemos nuestro derecho a trabajar, ejercer la profesión y el derecho de propiedad (arts. 14 y 17 Constitución Nacional). Estamos dispuestos, como siempre hemos estado, a trabajar para solucionar la dificultad de acceso a la vivienda, pero partiendo de un diagnóstico correcto. . Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos, en el caso de ser personas físicas.;600000;176237;AVENIDA LUIS MARIA CAMPOS 1500. Entre Virrey Del Pino y Virrey Loret;39;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-oppel-departamento-en-alquiler-belgrano-capital-56481278.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=3&n_pos=9;False;;;
zonaprop;belgrano;Departamento;Alquiler dos ambientes en la calles sucre Y amenabar, piso 2, lateral con balcon frances, luminoso, superficie 45M2, cocina separada con alacena Y bajo mesada, lavadero incorporado, cocina A gas con cuatro hornallas Y horno A gas, living con pisos de madera, aire acondicionado frio calor, dormitorio amplio con placar, baño con mampara Y sanitarios nuevos, vanitory, A una cuadra de av cabildo, cerquita del metrobus Y el subte D, muy buena comunicacion A toda la ciudad.;680000;170000;MCAL. GRAL. ANTONIO SUCRE 2557;45;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-dos-ambientes-56287650.html?n_src=Listado&n_pills=Lavadero&n_pg=3&n_pos=10;False;;;
zonaprop;belgrano;Departamento;Departamento de dos ambientes en alquiler ubicado en Belgrano C. Cuenta con living comedor con balcón frances, cocina independiente con espacio para heladera y lavadero incorporado con conexión para lavarropas, dormitorio con placard y acceso al balcón, y baño completo. Es super luminoso, con orientación Sudeste y disposición al contrafrente. Las expensas incluyen Aysa y expensas de cochera. Medidas: - Living comedor: 3, 40 m x 4, 60 m. - Cocina: 3, 60 m x 1, 80 m. - Dormitorio: 3, 00 m x 3, 00 m. - Balcón: 3, 00 m² Excelente ubicación a 1 cuadra de Av. Juramento y a 4 cuadras de Av. Cabildo. Colectivos: 15, 29, 41, 42, 44, 55, 57, 59, 60, 63, 64, 65, 67, 68, 80, 107, 113, 114, 118, 133, 152, 161, 168, 184, 194. Subtes (Metro): juramento (Línea D) Trenes: Belgrano C (mitre) Hector Ruben Cancellara - cpi - Mat. 1334.;800000;120000;O'Higgins 2243;43;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-departamento-2-ambientes-con-balcon-belgrano-58316701.html?n_src=Listado&n_pills=Lavadero&n_pg=3&n_pos=11;False;1;;
zonaprop;belgrano;Departamento;Departamento en alquiler en Belgrano Chico. Cuenta con 45 m² de superficie construida y 47 m² de superficie total. Disposición frente y muy luminoso, con orientación no. El inmueble posee 1 dormitorio, 1 baño y 2 ambientes. Cocina equipada, living, hall y balcón. Apliques de luz en todos los ambientes! El edificio cuenta con ascensor, encargado y acceso para personas con movilidad reducida. Además, posee aire acondicionado split frio /calor, ventilador de techo en pintado listo para ingresar! Cerca barrio chino! Medios de transportes. - Antigüedad de 30 años aproximada. - Ubicado en una zona residencial tranquila, con fácil acceso a transporte público y cercanía a comercios y servicios. Ideal para quienes buscan comodidad y funcionalidad en un entorno agradable.. - contrato 2 años, aumento trimestral por ipc. garantia: seguro de causion finaer. - Las medidas son estimativas: las reales surgen del titulo de propiedad. -;560000;;Avenida Juramento 1290;50;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-bajo-belgrano-impecable-2-ambientes-al-frente-57681876.html?n_src=Listado&n_pills=Encargado&n_pg=3&n_pos=12;False;;;
zonaprop;belgrano;Departamento;Departamento de 2 ambientes ubicado en una zona estratégica. Se trata de una unidad en 2do piso por escalera, que destaca por su excelente luminosidad en todos sus ambientes. La propiedad cuenta con un cómodo living-comedor con salida al balcón y aire acondicionado, cocina independiente, dormitorio con placard con salida al balcón, y baño completo. Inmejorable ubicación, a una cuadra de Av. Cabildo. Colectivos: 29, 41, 57, 59, 60, 68, 107, 114, 133, 152, 161, 168, 169, 184, 194. Subtes: congreso de tucuman (Línea D). Aclaracion: No acepta mascotas. Medidas principales: Living: 4, 60m x 3, 00m. Cocina: 1, 50m x 2, 80m. Dormitorio: 3, 00m x 3, 00m. Hector Ruben Cancellara - cpi - Mat. 1334.;650000;130000;Manuel Ugarte 2297;46;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler-2-ambientes-al-frente-con-balcon-58312594.html?n_src=Listado&n_pills=Encargado&n_pg=3&n_pos=13;False;;;
zonaprop;belgrano;Departamento;Excelente Torre en muy buena ubicación, Zabala y Villanueva, subte, tren, colectivos, todo cerca. Piso 11 lateral vista, muy luminoso, Living-comedor a balcón chico, amplio dormitorio con placard, cocina con lavadero incorporado y baño completo, Servicios centrales vigilancia 24 apto profesional;650000;180000;Excelente Torre en muy buena ubicación, Zabala y Villanueva, subte, tren, colectivos, todo cerca. Piso 11 lateral vista, muy luminoso, Living;39;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-excelente-2-ambientes-apto-prof-luminosos-46627284.html?n_src=Listado&n_pills=Lavadero&n_pg=3&n_pos=14;False;;;
zonaprop;belgrano;Departamento;Alquiler 2 ambientes frente balcon piso alto gran cocina lavadero, 60 m2. Calefaccion central. Excelente ubicacion cerca subte vista panoramica. Apto profesional. Pisos de parquet pullidos y plastificados;600000;190000;Av. Cabildo 900;60;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-alquiler-2-ambientes-amplios-frente-58217552.html?n_src=Listado&n_pills=Lavadero&n_pg=3&n_pos=15;False;;;
zonaprop;belgrano;Departamento;Living. 5. 5x4 con cocina integrada y salida a gran balcòn terraza semicubierto al frente sobre Blanco Encalada. Dormitorio 3. 5x3 con vestidor y salida a gran balcòn terrazo semicubierto a corazòn de manzana, baño completo, ambos ambientes muy luminosos, provisto cada uno de acondicionadores Split frio/calor. Amenities: Piscina, solarium, sum, parrilla, laundry completa. Inmejorable ubicaciòn con acceso a multiples medios de transporte pùblico: a 3 cuadras de Cabildo y 3 cuadras de Juramento, principales lìneas de colectivos, a Subte lìnea D, y estaciòn de trenes Belgrano R;800000;247000;Blanco Encalada 2731;58;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-espectacular-2-amb-muy-luminoso-frente-belgrano-r-58111000.html?n_src=Listado&n_pills=Pileta&n_pg=3&n_pos=17;False;;;
zonaprop;belgrano;Departamento;Este departamento ofrece una gran prestación de espacio, comodidad y ubicación. Cuenta con aire acondicionado, una cama de dos plazas, biblioteca y heladera. Para aprovechar!;690000;145000;Vidal;39;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-oportunidad.-silencio-sol-y-ubicacion-58084096.html?n_src=Listado&n_pills=Encargado&n_pg=3&n_pos=18;False;;;
zonaprop;belgrano;Departamento;Cómodo departamento en excelente zona en Belgrano, José Hernández y Amenabar, a pasos de Subte línea D. Varias líneas de colectivos. Zona muy segura y de fácil acceso. El departamento se encuentra en un 4to piso contra frente por lo que resulta muy silencioso y a la vez luminoso con óptima ventilación. Divinos pisos de parquet en roble de eslavonia, cocina separada, baño completo. Balcón con cerramiento. Excelente y sólido edificio con muy buenos materiales de construcción. Terraza de uso común. Disponible! Consultas preferentemente por whatsapp todo el día. Ver datos;650000;80000;Cómodo departamento en excelente zona en Belgrano, José Hernández y Amenabar, a pasos de Subte línea D. Varias líneas de colectivos. Zona muy segura y de fácil acceso. El departamento se encuentra en un 4to piso contra frente por lo que resulta muy silencioso y a la vez luminoso con óptima ventilación. Divinos pisos de parquet en roble de eslavonia, cocina separada, baño completo. Balcón con cerramiento. Excelente y sólido edificio con muy buenos materiales de construcción. Terraza de uso común. Disponible! Consultas preferentemente por whatsapp todo el día. Ver datos;43;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-alquiler-2-ambientes-belgrano-58227104.html?n_src=Listado&n_pills=Terraza&n_pg=3&n_pos=19;False;;;
zonaprop;belgrano;Departamento;2 ambientes amplios en alquiler en Av. Juramento y Vidal. Excelente estado, ubicado en piso alto en zona premium de Belgrano. Características de la propiedad: Distribución: Living comedor con balcón corrido con vista a Av. Juramento. Aire Acondicionado. Dormitorio con ventana grande a calle Vidal, con placard empotrado y baulera superior. Cocina amplia reciclada, con espacio para lavarropas y acceso a balcón corrido. Baño completo reciclado. Detalles: Totalidad de los ambientes con orientación al frente, garantizando la mejor iluminación natural. Pisos de parquet en excelente estado de mantenimiento. Baño y cocina reciclados. Características del edificio: Muy linda entrada, de categorìa, con amplio hall. Encargado con vivienda en el edificio. Posibilidad de cochera fija cubierta en planta baja $125. 000. Condiciones comerciales: Sistema de actualización: trimestral por índice ipc. Requisitos: Ingresos suficientes, garantía propietaria o seguro de caución. Ubicación: Av. Juramento, esquina Vidal. Barrio Belgrano. Zona de alta conectividad con transporte público, acceso a servicios, comercios y centros educativos. Ley 5115. No apto para personas con movilidad reducida. Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos que sean personas físicas. Para los casos de alquiler fe vivienda el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato;725000;240000;Avenida Juramento 2801;48;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-2-ambientes-grandes-muy-luminosos-en-alquiler.-balcon-58107920.html?n_src=Listado&n_pills=Encargado&n_pg=3&n_pos=20;False;;;
zonaprop;coghlan;Departamento;Hermoso departamento de 2 ambientes con balcón aterrazado, en torre con amenities y vigilancia 24hs. Ubicado a 2 cuadras de la estación de tren de Coghlan, a mts de Av. Monroe y a pocas cuadras de Av. Balbín. El departamento tiene una gran vista abierta. Cuenta con living comedor a un balcón aterrazado, cocina separada con lavadero integrado, dormitorio y baño completo. El departamento tiene piso de porcelanato simil madera nuevo y está recién pintado. El complejo tiene jardín, pileta, juego para niños, pileta de bebés y duchas. imperdible!;700000;260000;Washington 2500;50;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-alquiler.-hermoso-2-ambientes-con-balcon-aterrazado.-58205938.html?n_src=Listado&n_pills=Encargado&n_pg=1&n_pos=1;False;;Super destacado;
zonaprop;coghlan;Departamento;_ Departamento de un dormitorio en alquiler ubicado sobre calle Nahuel Huapi y Tronador (Coghlan, Ciudad Autónoma de Buenos Aires). Desarrollado en planta baja, con disposición interna y orientación al sur. _ El mismo posee cocina equipada con muebles sobre y bajo mesada, living comedor, un dormitorio con placard empotrado y un baño completo. Luminoso, cuenta con balcón y muy buena ventilación natural. _ La propiedad tiene una superficie total de aproximadamente 50mts2, de los cuales 43mts2 son cubiertos. _ Las expensas al 20/12/2025 son de aproximadamente $150. 000. Yacoub | Construimos ConfianzaInnovación | Calidad | Sustentabilidad | Diseño70 Mil Metros Cuadrados | 23 TorresLa información descripta en el presente aviso es meramente orientativa y no forma parte de ningún tipo de documentación contractual. Los datos enunciados fueron proporcionados por los propietarios y pueden arrojar inexactitudes, las superficies definitivas surgirán del título de propiedad del inmueble referido. Se deja constancia de que los valores y/o expensas pueden estar sujetas a verificación o ajuste. Lo que estás buscando lo tenemos | Estés Donde EstésVendemos en Todos Lados.;750000;150000;Nahuel Huapi 3977 y Tronador;50;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-en-alquiler-1-dormitorio-1-bano-58150781.html?n_src=Listado&n_pills=Luminoso&n_pg=1&n_pos=2;False;;Destacado;
zonaprop;coghlan;Departamento;"3 años antigüedad, ""apto profesional"", cochera opcional. Excelente Departamento de 2 ambientes ó estudio profesional con cochera fija (opcional) en edificio ubicado a media cuadra Av Balbin y 2 cuadras Av Congreso. Barrio muy tranquilo con mayoría de casas bajas o edificios de 4 pisos. El edificio estas desarrollado en planta baja y 4 pisos por ascensor, sin portería, 4 departamentos por piso, dos al frente y dos al contrafrente, todos muy luminosos. El departamento esta ubicado al contrafrente, super luminoso con vista abierta a pulmón de manzana, tiene un amplio ambiente divisible (con una pared se puede generar un dormitorio con acceso al patio), tiene dos ventanas balcón, una al contrafrente a amplio balcón en ""L"" y otra al patio propio (aprox 11 m2), cocina con lavadero en ""L"" (posibilidad de colocar cerramiento en la cocina y que quede independiente) y baño completo. La cocina y el termotanque funcionan a gas, la calefacción es a través de un equipo de aire acondicionado friocalor. Opcional cochera fija en planta baja. Las medidas, superficies y montos de expensas consignadas en la presente descripción son aproximadas, a solo título orientativo y no son vinculantes. Las medidas y superficies reales surgen del Título respectivo, y el monto de expensas real, del recibo emitido por la Administración del Consorcio de Copropietarios que rige el inmueble. Para los casos de alquiler de vivienda, el monto máximo de comisión que se le puede requerir a los propietarios será el equivalente al cuatro con quince centésimos por ciento (4, 15%) del valor total del respectivo contrato. Se encuentra prohibido cobrar comisiones inmobiliarias y gastos de gestoría de informes a los inquilinos, en el caso de ser personas físicas. Corredor responsable Juan Daniel Luisio, matrícula 2. 375, cpixintel(lui-lui-Ver datos)";790000;138000;PEREZ, ROQUE 3100. Entre Ibera y Tamborini, Jose P.;55;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-departamento-2-ambientes.-perez-roque-al-3100-58282200.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=1&n_pos=3;False;1;;
zonaprop;coghlan;Departamento;Gran edificio en esquinaexcelente 2 ambientes al frente con salida a balcon corrido. Muy luminoso!! Piso altoestar comedor con cocina integrada. Mueblas bajo mesada y anafe de 4 hornallas. 1 dormitorios mas 1 baño completo y toillete de recepcionEl edificio cuenta con Solarium, parrilla, y laundry. Requisitos alquiler. Garantia propietaria de caba o Provincia familia directo o seguro Finaer caucion. Comprobantes de ingresos. 1 mes adelantado + 1 mes de deposito *Se deja constancia que las medidas (tanto totales como parciales), superficies, m2 y proporciones indicadas en el presente son aproximadas y sujetas a verificación, variación y/o ajuste. El precio de la presente operación y/o de las expensas aquí indicadas están sujetos a modificación sin previo aviso. David melamud propiedades Matricula cucicba 7794;790000;190000;Gran edificio en esquinaexcelente 2 ambientes al frente con salida a balcon corrido. Muy luminoso!! Piso altoestar comedor con cocina integrada. Mueblas bajo mesada y anafe de 4 hornallas. 1 dormitorios mas 1 baño completo y toillete de recepcionEl edificio cuenta con Solarium, parrilla, y laundry. Requisitos alquiler. Garantia propietaria de caba o Provincia familia directo o seguro Finaer caucion. Comprobantes de ingresos. 1 mes adelantado + 1 mes de deposito *Se deja constancia que las medidas (tanto totales como parciales), superficies, m2 y proporciones indicadas en el presente son aproximadas y sujetas a verificación, variación y/o ajuste. El precio de la presente operación y/o de las expensas aquí indicadas están sujetos a modificación sin previo aviso. David melamud propiedades Matricula cucicba 7794;48;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclapin-2-ambientes-alquiler-coghlan-frente-con-toilette-58155453.html?n_src=Listado&n_pills=Luminoso&n_pg=1&n_pos=4;False;;;
zonaprop;coghlan;Departamento;Excelente Departamento de 2 ambientes muy luminoso con Balcón al Frente. Cuenta con anafe electrico de 4 hornallas. Espacio para lavarropas. Agua caliente por termotanque, interiores de placard, Split frio/calor en living y dormitorio. - Semipiso. - Un solo ascensor. - Amenities en edificio: Terraza con parrilla, solarium, ducha. Se alquila paquete: alquiler, expensas, abl y aysa $900. 000. Mi telefono es 11. 2650. 6798. aclaraciones: el departamento esta ocupado hasta el 31/12. Las visitas pueden ser coordinadas a partir del 01/01. El piso del depto y el vanitory del baño son como lo muestra las ultimas 2 fotos.;690000;;Nuñez 3462;45;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-hermoso-departamento-de-2-ambientes-muy-moderno-57966551.html?n_src=Listado&n_pills=Aire+acondicionado&n_pg=1&n_pos=5;False;;;
zonaprop;coghlan;Departamento;Ubicado en Coghlan, Calle Núñez y Washington, a 30 metros de Avenida Balbín, en una zona actualmente puesta en valor, con inmuebles de baja altura, que permite disfrutar tanto del espacio abierto como la practicidad de sus comercios de cercanía. Es un departamento de 2 ambientes amplios, con una superficie total de 51m2. De reciente construcción, muy luminoso, al frente, incluye balcón. Edificación de muy buena calidad. Alquiler mensual 700. 000 pesos - Actualización trimestral por ipc. Requisitos: Ingresos demostrables. Garantía de caba / Seguro de caución;700000;;Nuñez 3819;51;2;1;1;https://www.zonaprop.com.ar/propiedades/clasificado/alclappa-coghlan-departamento-2-ambientes-amplios-51-m-sup2-58299900.html?n_src=Listado&n_pg=1&n_pos=6;False;;;
